# t (s)	mx ()	my ()	mz ()	J-freq (Hz)	B_ext (T)
3.360007144589537e-09	0.61493224	-0.7532444	0.0055435454	1e+10	0.0058814837
3.365024603568617e-09	0.61070925	-0.7564101	-0.00583826	1e+10	0.008099247
3.3700146389773082e-09	0.61088526	-0.75529426	-0.016588932	1e+10	0.009513403
3.3750045659922854e-09	0.61519533	-0.7498034	-0.025687998	1e+10	0.01
3.3800220015377754e-09	0.6231204	-0.7403188	-0.032290578	1e+10	0.009506284
3.385011883539005e-09	0.63375926	-0.72793067	-0.035733636	1e+10	0.008085779
3.390001663392969e-09	0.64619356	-0.71399736	-0.035770535	1e+10	0.005877007
3.395018985992878e-09	0.6594875	-0.7000781	-0.032365266	1e+10	0.0030788223
3.4000087902860956e-09	0.67246884	-0.6879544	-0.025832199	1e+10	-5.5230994e-06
3.4050262904451245e-09	0.6842215	-0.6788409	-0.016682057	1e+10	-0.003105876
3.4100163697843027e-09	0.6935172	-0.6736696	-0.005886747	1e+10	-0.0058861705
3.4150066043364517e-09	0.6993414	-0.6726433	0.005510276	1e+10	-0.008092608
3.420024034969817e-09	0.70080334	-0.67557967	0.016391438	1e+10	-0.009515221
3.4250141014231734e-09	0.6974518	-0.6819246	0.025537431	1e+10	-0.009999996
3.430003749400336e-09	0.68950444	-0.69098413	0.032127783	1e+10	-0.009509837
3.4350209428148444e-09	0.6777192	-0.7020196	0.03558082	1e+10	-0.008082428
3.4400103733436524e-09	0.6635493	-0.7140364	0.035571754	1e+10	-0.0058725784
3.4450274200991357e-09	0.6484463	-0.7262489	0.032109383	1e+10	-0.00307378
3.4500168697012294e-09	0.63423324	-0.7375794	0.025530033	1e+10	1.0599544e-05
3.4550063074772455e-09	0.6223327	-0.74712217	0.01641324	1e+10	0.0030939388
3.4600234946410025e-09	0.61388385	-0.7539273	0.0055625243	1e+10	0.0058897887
3.4650133684654784e-09	0.6096944	-0.75704014	-0.005821592	1e+10	0.008095104
3.4700033702471894e-09	0.60991544	-0.75591445	-0.016635098	1e+10	0.009511219
3.475020840595321e-09	0.6143395	-0.7503804	-0.025835788	1e+10	0.009999991
3.48001077221815e-09	0.6223234	-0.7409358	-0.032443024	1e+10	0.009508471
3.4850006719374995e-09	0.633049	-0.7285371	-0.03592275	1e+10	0.008089921
3.4900180606338192e-09	0.6456215	-0.71450233	-0.035972454	1e+10	0.005868668
3.4950078430830264e-09	0.6588843	-0.7006287	-0.032581735	1e+10	0.0030854829
3.5000252762699746e-09	0.671955	-0.68841106	-0.025991332	1e+10	-1.5881542e-05
3.5050152521882795e-09	0.6836491	-0.6793314	-0.016853059	1e+10	-0.0030992827
3.5100052450900864e-09	0.6929542	-0.6741501	-0.0060092425	1e+10	-0.0058805184
3.515022939943642e-09	0.69880986	-0.6731363	0.005511255	1e+10	-0.008098634
3.5200129437326405e-09	0.70025814	-0.6760875	0.016395302	1e+10	-0.009513075
3.5250029593812545e-09	0.6969018	-0.68245834	0.025599334	1e+10	-0.01
3.5300202733872897e-09	0.688877	-0.6915945	0.032258272	1e+10	-0.009506621
3.535009763144016e-09	0.6771107	-0.70257604	0.03569755	1e+10	-0.008086563
3.5400267510689622e-09	0.6628172	-0.71463716	0.035664674	1e+10	-0.0058642463
3.545016126901185e-09	0.6477695	-0.72673285	0.032172054	1e+10	-0.0030805315
3.5500055052856176e-09	0.63356394	-0.73799694	0.025532994	1e+10	3.459073e-06
3.55502260114945e-09	0.6216644	-0.74751544	0.016287893	1e+10	0.0031036725
3.5600123912997515e-09	0.61338663	-0.75421166	0.0054162787	1e+10	0.0058841496
3.5650022807925915e-09	0.60936165	-0.75727004	-0.0060437233	1e+10	0.008091012
3.5700196749399582e-09	0.6097951	-0.7560706	-0.016985796	1e+10	0.009514378
3.575009570780053e-09	0.6144176	-0.75048333	-0.026197642	1e+10	0.009999998
3.5800272123291076e-09	0.6226631	-0.7408719	-0.032892205	1e+10	0.009505267
3.5850170486270857e-09	0.6335915	-0.72831434	-0.03639796	1e+10	0.008083869
3.590006963296813e-09	0.64626366	-0.71416545	-0.03646142	1e+10	0.0058743125
